title,budget,revenue,profit,log_budget,log_revenue,release_year,main_genre,runtime,vote_average,language_group,popularity
The Longest Day,10000000,50100000,40100000,16.118095750958314,17.729531586015174,1962,Action,178.0,7.2,en,19.524972
The Mighty Ducks,10000000,50752337,40752337,16.118095750958314,17.742468243790547,1992,Comedy,101.0,6.4,en,8.932837
The Grudge,10000000,183474602,173474602,16.118095750958314,19.02758681261053,2004,Horror,92.0,5.8,en,35.695442
Happy Gilmore,12000000,41205099,29205099,16.300417291085605,17.534072593066618,1996,Comedy,92.0,6.5,en,26.598884
Jeepers Creepers,10000000,59217789,49217789,16.118095750958314,17.89673256146788,2001,Horror,90.0,6.1,en,23.316208
Bill & Ted's Excellent Adventure,10000000,40485039,30485039,16.118095750958314,17.51644308112212,1989,Adventure,90.0,6.7,en,25.929893
Oliver!,10000000,37402877,27402877,16.118095750958314,17.437258211295774,1968,Drama,153.0,7.0,en,8.305998
The Best Exotic Marigold Hotel,10000000,136836156,126836156,16.118095750958314,18.734294833785718,2011,Drama,124.0,6.9,en,21.258991
Recess: School's Out,10000000,44460850,34460850,16.118095750958314,17.610119607117863,2001,Science Fiction,83.0,6.6,en,5.699058
Mad Max Beyond Thunderdome,12305523,36230219,23924696,16.325558825215925,17.405404135168585,1985,Action,107.0,5.9,en,36.582038
Commando,10000000,57500000,47500000,16.118095750958314,17.867295523158884,1985,Action,90.0,6.4,en,34.224204
The Boy,10000000,64188367,54188367,16.118095750958314,17.9773325684438,2016,Horror,97.0,5.8,en,38.179483
Devil,10000000,33583175,23583175,16.118095750958314,17.32953578524846,2010,Horror,80.0,5.8,en,30.934688
Friday After Next,20000000,33526835,13526835,16.811242881518265,17.327856750733133,2002,Comedy,85.0,6.0,en,7.499639
Insidious: Chapter 3,10000000,104303851,94303851,16.118095750958314,18.462818851216166,2015,Drama,97.0,6.2,en,45.946524
The Last Dragon,10000000,25754284,15754284,16.118095750958314,17.064111578996773,1985,Action,108.0,6.4,en,4.928777
The Lawnmower Man,10000000,32101000,22101000,16.118095750958314,17.284397771414664,1992,Horror,108.0,5.4,en,10.125029
Nick and Norah's Infinite Playlist,9000000,32973937,23973937,16.012735246411598,17.31122804983219,2008,Comedy,89.0,6.4,en,20.452449
Dogma,10000000,30652890,20652890,16.118095750958314,17.23823753889999,1999,Fantasy,130.0,6.8,en,14.543435
The Banger Sisters,10000000,0,-10000000,16.118095750958314,0.0,2002,Comedy,98.0,5.5,en,6.015354
Twilight Zone: The Movie,10000000,29450919,19450919,16.118095750958314,17.198235706962723,1983,Drama,101.0,6.2,en,12.902975
Road House,15000000,30050028,15050028,16.52356082573315,17.21837418400326,1989,Action,114.0,6.3,en,6.216203
A Low Down Dirty Shame,10000000,29392418,19392418,16.118095750958314,17.196247341915182,1994,Action,100.0,6.0,en,3.290639
Swimfan,8500000,34411240,25911240,15.955576839107596,17.35389384222069,2002,Drama,84.0,5.0,en,4.844451
Employee of the Month,12000000,38368909,26368909,16.300417291085605,17.46275805420952,2006,Comedy,103.0,5.3,en,9.559737
Can't Hardly Wait,10000000,25605015,15605015,16.118095750958314,17.058298827756545,1998,Comedy,100.0,6.1,en,11.350382
The Outsiders,10000000,33697647,23697647,16.118095750958314,17.33293860060213,1983,Crime,91.0,6.9,en,13.455373
Pete's Dragon,65000000,143695338,78695338,17.989897843244528,18.783205914893422,2016,Adventure,102.0,6.2,en,31.974359
The Dead Zone,10000000,20766616,10766616,16.118095750958314,16.848857303433423,1983,Horror,103.0,6.9,en,16.78512
Sinister 2,10000000,52882018,42882018,16.118095750958314,17.783573933565524,2015,Horror,97.0,5.4,en,26.090495
Sparkle,14000000,24637469,10637469,16.454567959008102,17.01977901278636,2012,Drama,116.0,5.8,en,2.698185
Valentine,0,0,0,0.0,0.0,2001,Horror,96.0,5.0,en,5.904126
The Fourth Kind,10000000,42333295,32333295,16.118095750958314,17.561084473864604,2009,Mystery,98.0,5.8,en,22.888173
A Prairie Home Companion,10000000,0,-10000000,16.118095750958314,0.0,2006,Drama,105.0,6.4,en,5.025446
Sugar Hill,0,0,0,0.0,0.0,1994,Drama,123.0,5.2,en,2.580808
Invasion U.S.A.,0,0,0,0.0,0.0,1985,Action,107.0,5.3,en,4.192064
Roll Bounce,0,0,0,0.0,0.0,2005,Comedy,112.0,6.1,en,2.596338
Rushmore,9000000,17096053,8096053,16.012735246411598,16.65435823460973,1998,Comedy,93.0,7.5,en,18.289303
Skyline,10000000,66821036,56821036,16.118095750958314,18.01752851407806,2010,Science Fiction,100.0,4.7,en,26.268209
The Second Best Exotic Marigold Hotel,10000000,85978266,75978266,16.118095750958314,18.26960511297908,2015,Drama,122.0,6.3,en,17.592299
Kit Kittredge: An American Girl,0,0,0,0.0,0.0,2008,Comedy,101.0,6.4,en,6.27141
The Perfect Man,0,0,0,0.0,0.0,2005,Comedy,100.0,5.5,en,11.158906
Mo' Better Blues,10000000,16153593,6153593,16.118095750958314,16.597653121574567,1990,Drama,129.0,6.3,en,3.079862
Kung Pow: Enter the Fist,0,0,0,0.0,0.0,2002,Action,81.0,6.1,en,8.288813
Tremors,11000000,48572000,37572000,16.213405921671733,17.69855781174384,1990,Action,96.0,6.6,en,32.579697
Wrong Turn,12600000,28650575,16050575,16.349207451286784,17.17068410563497,2003,Horror,84.0,6.0,en,33.555764
The Long Riders,10000000,15795189,5795189,16.118095750958314,16.575216021269114,1980,Western,99.0,6.6,en,2.959547
The Corruptor,25000000,15156200,-9843800,17.034386422832473,16.533920313107114,1999,Action,110.0,6.0,en,4.068107
Mud,10000000,21587700,11587700,16.118095750958314,16.887634312337557,2013,Drama,130.0,7.0,en,17.663353
Reno 911!: Miami,10000000,20342161,10342161,16.118095750958314,16.828206235954667,2007,Action,84.0,5.6,en,4.207456
One Direction: This Is Us,10000000,0,-10000000,16.118095750958314,0.0,2013,Documentary,92.0,8.0,en,7.944457
"The Goods: Live Hard, Sell Hard",10000000,0,-10000000,16.118095750958314,0.0,2009,Comedy,90.0,5.4,en,3.352702
Hey Arnold! The Movie,0,0,0,0.0,0.0,2002,Animation,76.0,5.6,en,5.856363
My Week with Marilyn,6400000,35057696,28657696,15.671808704579888,17.37250574790681,2011,Drama,99.0,6.6,en,21.006078
The Matador,10000000,17297244,7297244,16.118095750958314,16.666057798231698,2005,Action,96.0,6.2,en,5.647538
Love Jones,10000000,0,-10000000,16.118095750958314,0.0,1997,Comedy,104.0,8.1,en,1.000178
The Gift,5000000,58978653,53978653,15.424948670398354,17.89268613979564,2015,Thriller,108.0,6.7,en,27.247013
End of the Spear,0,0,0,0.0,0.0,2005,Adventure,108.0,6.1,en,1.83428
Get Over It,10000000,0,-10000000,16.118095750958314,0.0,2001,Comedy,87.0,5.5,en,11.592129
Office Space,10000000,12827813,2827813,16.118095750958314,16.36712634015779,1999,Comedy,89.0,7.4,en,18.366362
Drop Dead Gorgeous,10000000,10571408,571408,16.118095750958314,16.173663650760066,1999,Comedy,98.0,6.4,en,6.736274
Big Eyes,10000000,28883511,18883511,16.118095750958314,17.17878147124361,2014,Drama,105.0,6.8,en,28.570174
Very Bad Things,30000000,9898412,-20101588,17.216707972959764,16.107884999224613,1998,Comedy,100.0,6.2,en,5.671691
Sleepover,0,0,0,0.0,0.0,2004,Comedy,89.0,5.3,en,5.842299
Body Double,10000000,8801940,-1198060,16.118095750958314,15.990482823308668,1984,Crime,114.0,6.4,en,9.525626
MacGruber,10000000,6110000,-3890000,16.118095750958314,15.625437494813886,2010,Action,90.0,5.1,en,14.038512
Dirty Pretty Things,0,0,0,0.0,0.0,2002,Crime,97.0,6.8,en,9.177896
Movie 43,6000000,32438988,26438988,15.607270193858982,17.294871621497727,2013,Comedy,90.0,4.4,en,35.350303
Over Her Dead Body,10000000,0,-10000000,16.118095750958314,0.0,2008,Comedy,95.0,5.3,en,12.067921
Seeking a Friend for the End of the World,10000000,9636289,-363711,16.118095750958314,16.08104673773934,2012,Comedy,101.0,6.3,en,30.863082
Cedar Rapids,0,6861102,6861102,0.0,15.741378773949208,2011,Comedy,87.0,5.9,en,10.254807
American History X,20000000,23875127,3875127,16.811242881518265,16.98834780557324,1998,Drama,119.0,8.2,en,73.567232
The Collection,0,6842058,6842058,0.0,15.738599267692095,2012,Horror,94.0,5.9,en,16.361743
Teacher's Pet,10000000,0,-10000000,16.118095750958314,0.0,2004,Animation,74.0,5.5,en,1.374409
The Red Violin,18000000,9495408,-8504592,16.705882371415992,16.0663189766036,1998,Drama,131.0,7.3,en,6.18869
The Straight Story,10000000,0,-10000000,16.118095750958314,0.0,1999,Drama,112.0,7.7,en,15.280261
Deuces Wild,0,0,0,0.0,0.0,2002,Action,96.0,5.5,en,0.753481
Bad Words,9500000,7800000,-1700000,16.066802461833923,15.86963441986494,2013,Comedy,88.0,6.4,en,14.105392
"Run, Fatboy, Run",10000000,33000000,23000000,16.118095750958314,17.312018149733785,2007,Comedy,100.0,6.2,en,14.905357
Heartbeeps,10000000,2154696,-7845304,16.118095750958314,14.583160668386162,1981,Comedy,79.0,3.8,en,0.518056
Black or White,9000000,21571189,12571189,16.012735246411598,16.88686918606008,2014,Drama,121.0,6.5,en,12.172131
On the Line,0,0,0,0.0,0.0,2001,Comedy,85.0,4.1,en,3.084874
Rescue Dawn,10000000,7177143,-2822857,16.118095750958314,15.78641209030456,2006,Adventure,126.0,6.9,en,17.078656
Danny Collins,10000000,10835752,835752,16.118095750958314,16.198361687538252,2015,Comedy,107.0,6.6,en,16.318608
"Jeff, Who Lives at Home",10000000,4417580,-5582420,16.118095750958314,15.301102819170872,2011,Drama,83.0,6.1,en,10.409155
I Am Love,0,0,0,0.0,0.0,2009,Drama,120.0,6.9,Other,5.355763
Atlas Shrugged Part II,0,0,0,0.0,0.0,2012,Drama,112.0,5.4,en,4.725357
Romeo Is Bleeding,11500000,3275585,-8224415,16.257857680289998,15.002007342342903,1993,Action,100.0,5.7,en,4.850402
The Limey,10000000,3193102,-6806898,16.118095750958314,14.976503729241156,1999,Action,89.0,6.6,en,8.902102
Crash,6500000,98410061,91910061,15.687312888712007,18.404653612892243,2004,Drama,112.0,7.2,en,28.223163
The House of Mirth,10000000,5164404,-4835596,16.118095750958314,15.45730045544891,2000,Drama,140.0,6.4,en,3.007816
Malone,0,0,0,0.0,0.0,1987,Action,92.0,6.8,en,1.610132
Peaceful Warrior,0,0,0,0.0,0.0,2006,Drama,120.0,7.3,en,8.326131
Bucky Larson: Born to Be a Star,10000000,0,-10000000,16.118095750958314,0.0,2011,Comedy,97.0,4.4,en,3.919057
Bamboozled,0,0,0,0.0,0.0,2000,Comedy,135.0,6.3,en,2.23411
The Forest,10000000,40055439,30055439,16.118095750958314,17.505775052466788,2016,Horror,95.0,4.8,en,19.865989
Sphinx,14000000,439564,-13560436,16.454567959008102,12.99354088050754,1981,Adventure,118.0,6.0,en,0.310513
While We're Young,10000000,7587485,-2412515,16.118095750958314,15.842010869208156,2015,Comedy,97.0,5.8,en,19.263477
A Better Life,10000000,1759252,-8240748,16.118095750958314,14.380399845099474,2011,Drama,98.0,7.0,en,4.123533
Spider,0,0,0,0.0,0.0,2002,Drama,98.0,6.4,en,6.948401
Gun Shy,10000000,1631839,-8368161,16.118095750958314,14.305218770484345,2000,Action,101.0,5.4,en,3.988432
Nicholas Nickleby,0,0,0,0.0,0.0,2002,Adventure,132.0,6.8,en,5.099923
The Iceman,20000000,1969193,-18030807,16.811242881518265,14.493134879938932,2012,Thriller,105.0,6.4,en,19.494703
Krrish,0,0,0,0.0,0.0,2006,Action,154.0,5.5,Other,3.759988
Cecil B. Demented,10000000,0,-10000000,16.118095750958314,0.0,2000,Thriller,87.0,6.2,en,4.176066
Killer Joe,10000000,3665069,-6334931,16.118095750958314,15.114357992711216,2011,Crime,102.0,6.5,en,16.436178
The Joneses,10000000,7022728,-2977272,16.118095750958314,15.76466244689842,2009,Comedy,96.0,6.1,en,14.979375
Owning Mahowny,0,0,0,0.0,0.0,2003,Crime,104.0,6.8,en,8.045488
The Brothers Solomon,0,0,0,0.0,0.0,2007,Comedy,93.0,4.9,en,8.312153
My Blueberry Nights,10000000,21786738,11786738,16.118095750958314,16.89681203991584,2007,Drama,111.0,6.0,en,10.733761
Illuminata,0,0,0,0.0,0.0,1998,Drama,119.0,6.3,en,0.111313
Swept Away,10000000,598645,-9401355,16.118095750958314,13.302425717422175,2002,Comedy,89.0,4.8,en,4.570043
"War, Inc.",5000000,1296184,-3703816,15.424948670398354,14.074935892620566,2008,Action,106.0,5.6,en,6.265659
Shaolin Soccer,0,42776760,42776760,0.0,17.571505545802186,2001,Action,113.0,6.6,Other,17.54768
The Brown Bunny,10000000,0,-10000000,16.118095750958314,0.0,2004,Drama,93.0,5.5,en,3.412162
The Swindle,0,0,0,0.0,0.0,1997,Comedy,105.0,6.4,fr,0.627964
Rosewater,0,0,0,0.0,0.0,2014,Drama,103.0,6.5,en,5.75555
The Chambermaid on the Titanic,0,0,0,0.0,0.0,1997,Drama,100.0,5.3,en,1.031142
Coriolanus,7700000,1072602,-6627398,15.856731016694035,13.88559896246906,2011,Drama,123.0,5.9,en,7.554799
Imaginary Heroes,10000000,0,-10000000,16.118095750958314,0.0,2004,Comedy,111.0,6.3,en,2.85283
High Heels and Low Lifes,0,0,0,0.0,0.0,2001,Action,86.0,6.4,en,1.769593
World's Greatest Dad,10000000,295750,-9704250,16.118095750958314,12.597273163069067,2009,Comedy,99.0,6.5,en,9.805551
Severance,0,0,0,0.0,0.0,2006,Horror,96.0,6.4,en,12.898984
Edmond,10000000,0,-10000000,16.118095750958314,0.0,2005,Drama,82.0,6.0,en,2.803642
Welcome to the Rileys,0,42145,42145,0.0,10.648895059757159,2010,Drama,110.0,6.4,en,6.085879
Police Academy: Mission to Moscow,0,126247,126247,0.0,11.746003505427968,1994,Comedy,83.0,4.1,en,11.946898
Cinco de Mayo: La Batalla,10000000,0,-10000000,16.118095750958314,0.0,2013,War,125.0,5.8,es,0.072085
Elsa & Fred,10000000,0,-10000000,16.118095750958314,0.0,2014,Comedy,104.0,6.2,en,2.849895
"An Alan Smithee Film: Burn, Hollywood, Burn",10000000,45779,-9954221,16.118095750958314,10.731602593506558,1998,Comedy,86.0,3.0,en,0.666218
The Open Road,0,0,0,0.0,0.0,2009,Comedy,90.0,4.8,en,1.388136
The Good Guy,3200000,0,-3200000,14.978661680269907,0.0,2009,Comedy,90.0,5.4,en,2.631688
Motherhood,0,0,0,0.0,0.0,2009,Comedy,90.0,4.7,en,10.955567
Free Style,0,140987,140987,0.0,11.856430059355572,2008,Drama,94.0,5.8,en,0.122874
Strangerland,10000000,17472,-9982528,16.118095750958314,9.768412111339039,2015,Drama,111.0,5.1,en,5.145655
Janky Promoters,10000000,9069,-9990931,16.118095750958314,9.112727543109182,2009,Comedy,85.0,7.0,en,1.728816
Blonde Ambition,10000000,0,-10000000,16.118095750958314,0.0,2007,Comedy,93.0,3.9,en,3.064563
The Oxford Murders,14100000,0,-14100000,16.46168542627038,0.0,2008,Crime,107.0,5.7,en,9.318033
The Reef,0,0,0,0.0,0.0,2010,Drama,94.0,5.4,en,7.245108
Eulogy,0,0,0,0.0,0.0,2004,Comedy,91.0,6.4,en,9.085482
White Noise 2: The Light,0,0,0,0.0,0.0,2007,Thriller,99.0,5.6,en,6.814247
Beat the World,10000000,0,-10000000,16.118095750958314,0.0,2011,Music,91.0,4.3,en,2.873796
Fifty Dead Men Walking,0,0,0,0.0,0.0,2008,Action,117.0,6.1,en,4.481897
Jungle Shuffle,0,0,0,0.0,0.0,2014,Family,85.0,6.5,en,1.413934
Adam Resurrected,10000000,0,-10000000,16.118095750958314,0.0,2008,Drama,106.0,6.4,en,2.574014
Of Horses and Men,10,11,1,2.3978952727983707,2.4849066497880004,2013,Drama,85.0,6.9,Other,1.617943
It's a Wonderful Afterlife,0,0,0,0.0,0.0,2010,Comedy,99.0,4.3,en,1.259968
The Devil's Tomb,10000000,0,-10000000,16.118095750958314,0.0,2009,Action,90.0,4.0,en,5.099472
Partition,0,0,0,0.0,0.0,2007,Drama,116.0,6.4,en,2.131524
Good Intentions,0,0,0,0.0,0.0,2010,Comedy,85.0,5.0,en,0.304566
"The Good, The Bad, The Weird",10000000,0,-10000000,16.118095750958314,0.0,2008,Action,130.0,7.1,Other,11.847324
Nurse 3-D,10,10000000,9999990,2.3978952727983707,16.118095750958314,2013,Horror,99.0,4.9,en,10.013629
Gunless,10000000,0,-10000000,16.118095750958314,0.0,2010,Drama,89.0,6.7,en,3.753703
Adventureland,9500000,17164377,7664377,16.066802461833923,16.658346747689553,2009,Comedy,107.0,6.4,en,19.978021
The Lost City,9600000,4386236,-5213764,16.077273760604726,15.293982242067818,2005,Drama,144.0,6.0,en,3.588529
Next Friday,11000000,59827328,48827328,16.213405921671733,17.906973121214072,2000,Comedy,98.0,6.4,en,9.337388
American Heist,10000000,0,-10000000,16.118095750958314,0.0,2014,Action,94.0,4.3,en,11.431434
You Only Live Twice,9500000,111584787,102084787,16.066802461833923,18.530295290376944,1967,Action,117.0,6.5,en,28.675891
Plastic,10,0,-10,2.3978952727983707,0.0,2014,Drama,102.0,6.1,en,9.70276
Amour,8900000,19839492,10939492,16.001561947061912,16.803185105058997,2012,Drama,127.0,7.5,fr,17.151293
Poltergeist III,10500000,14144000,3644000,16.166885910365842,16.46480113456092,1988,Horror,98.0,4.5,en,11.225044
Re-Kill,9500000,0,-9500000,16.066802461833923,0.0,2015,Horror,87.0,4.9,en,5.346205
"It's a Mad, Mad, Mad, Mad World",9400000,60000000,50600000,16.056220353623207,17.909855136853043,1963,Action,163.0,7.0,en,14.562991
Volver,12899867,85582407,72682540,16.372727636721407,18.26499030597238,2006,Comedy,121.0,7.3,es,19.747809
Heavy Metal,9300000,0,-9300000,16.04552506565036,0.0,1981,Animation,90.0,6.2,en,12.928269
Gentlemen Broncos,10000000,0,-10000000,16.118095750958314,0.0,2009,Action,89.0,6.2,en,3.193777
Richard III,0,0,0,0.0,0.0,1995,Drama,104.0,6.9,en,5.107235
Into the Grizzly Maze,10000000,0,-10000000,16.118095750958314,0.0,2015,Action,94.0,5.1,en,10.073144
Kites,0,0,0,0.0,0.0,2010,Drama,131.0,6.0,en,4.807549
Melancholia,7400000,21817298,14417298,15.816990693309524,16.898213745189267,2011,Drama,136.0,7.0,Other,36.173598
Red Dog,0,0,0,0.0,0.0,2011,Drama,92.0,7.1,en,5.499412
Jab Tak Hai Jaan,0,0,0,0.0,0.0,2012,Drama,176.0,7.3,Other,5.900535
Alien,11000000,104931801,93931801,16.213405921671733,18.468821192340297,1979,Horror,117.0,7.9,en,94.184658
The Texas Chain Saw Massacre,85000,30859000,30774000,11.350418300109132,17.244939032372713,1974,Horror,83.0,7.2,en,29.262427
The Runaways,10000000,2995811,-7004189,16.118095750958314,14.912725871316583,2010,Drama,106.0,6.3,en,17.611971
Fiddler on the Roof,9000000,83304330,74304330,16.012735246411598,18.23801109858261,1971,Drama,181.0,7.4,en,7.623979
Thunderball,5500000,141195658,135695658,15.520258832020865,18.76565713892476,1965,Adventure,130.0,6.5,en,31.036
Detention,10000000,0,-10000000,16.118095750958314,0.0,2011,Horror,93.0,5.7,en,10.424596
Loose Cannons,7000000,8220215,1220215,15.76142084987672,15.92210704405938,2010,Comedy,110.0,7.0,Other,7.720692
Set It Off,9000000,41590886,32590886,16.012735246411598,17.543391638733798,1996,Drama,118.0,6.9,en,6.717994
The Best Man,9000000,34573780,25573780,16.012735246411598,17.358606178205207,1999,Drama,120.0,6.8,en,3.951041
Child's Play,9000000,44196684,35196684,16.012735246411598,17.604160344235286,1988,Horror,87.0,6.3,en,27.600843
Sicko,9000000,24538513,15538513,16.012735246411598,17.01575444121633,2007,Documentary,123.0,7.3,en,14.098952
The Purge: Anarchy,9000000,108782847,99782847,16.012735246411598,18.50486423289969,2014,Horror,104.0,6.6,en,82.975841
Down to You,9000000,0,-9000000,16.012735246411598,0.0,2000,Comedy,91.0,4.9,en,3.269459
Harold & Kumar Go to White Castle,9000000,23936908,14936908,16.012735246411598,16.990932135305314,2004,Comedy,88.0,6.6,en,18.514292
The Contender,9000000,0,-9000000,16.012735246411598,0.0,2000,Drama,126.0,6.7,en,7.029126
Boiler Room,26000000,28780255,2780255,17.073607134447293,17.175200154449954,2000,Crime,118.0,6.5,en,11.233081
Trading Places,40600000,90400000,49800000,17.5192786492025,18.31975483642435,1983,Comedy,116.0,7.1,en,34.022209
Black Christmas,9000000,21510851,12510851,16.012735246411598,16.88406810994344,2006,Horror,84.0,4.8,en,4.134327
Breakin' All the Rules,0,0,0,0.0,0.0,2004,Comedy,85.0,5.8,en,6.904734
Henry V,9000000,0,-9000000,16.012735246411598,0.0,1989,War,137.0,7.4,en,4.641006
The Savages,0,0,0,0.0,0.0,2007,Drama,114.0,6.8,en,5.663889
Chasing Papi,0,6126237,6126237,0.0,15.628091416420054,2003,Comedy,80.0,6.3,en,1.118511
The Way of the Gun,8500000,19125401,10625401,15.955576839107596,16.766527957063808,2000,Action,119.0,6.4,en,8.775844
Igby Goes Down,9000000,4777465,-4222535,16.012735246411598,15.37942083837841,2002,Comedy,97.0,6.5,en,2.062087
PCU,9000000,4350774,-4649226,16.012735246411598,15.285864548115635,1994,Comedy,79.0,6.0,en,8.738737
The Ultimate Gift,0,0,0,0.0,0.0,2006,Romance,114.0,6.8,en,4.976268
The Ice Pirates,9000000,0,-9000000,16.012735246411598,0.0,1984,Action,91.0,5.7,en,3.810697
Gracie,9000000,2955039,-6044961,16.012735246411598,14.899022745109738,2007,Drama,97.0,6.0,en,2.365328
